system_id,utterance_id,wav_a_path,wav_b_path,n_ratings,speaker_mean,accent_mean,speaker_sd,accent_sd,accent_minus_speaker_sd
sys006,utt208,wav/vmc2026-track3-sys006-utt208.wav,wav/vmc2026-track3-sys019-utt207.wav,5,4.4,4.2,1.3416407864998738,1.3038404810405297,-0.0378003054593441
sys006,utt210,wav/vmc2026-track3-sys006-utt210.wav,wav/vmc2026-track3-sys019-utt209.wav,5,5.0,4.2,0.0,1.3038404810405297,1.3038404810405297
sys006,utt212,wav/vmc2026-track3-sys006-utt212.wav,wav/vmc2026-track3-sys019-utt211.wav,5,5.0,5.0,0.0,0.0,0.0
sys006,utt214,wav/vmc2026-track3-sys006-utt214.wav,wav/vmc2026-track3-sys019-utt213.wav,5,4.6,4.6,0.5477225575051661,0.5477225575051661,0.0
sys006,utt216,wav/vmc2026-track3-sys006-utt216.wav,wav/vmc2026-track3-sys019-utt215.wav,5,5.0,4.8,0.0,0.44721359549995787,0.44721359549995787
sys006,utt218,wav/vmc2026-track3-sys006-utt218.wav,wav/vmc2026-track3-sys019-utt217.wav,5,4.8,4.8,0.4472135954999579,0.4472135954999579,0.0
sys006,utt220,wav/vmc2026-track3-sys006-utt220.wav,wav/vmc2026-track3-sys019-utt219.wav,5,4.4,4.2,0.8944271909999159,0.8366600265340756,-0.05776716446584029
sys006,utt222,wav/vmc2026-track3-sys006-utt222.wav,wav/vmc2026-track3-sys019-utt221.wav,5,4.2,4.6,0.8366600265340756,0.5477225575051662,-0.2889374690289094
sys006,utt224,wav/vmc2026-track3-sys006-utt224.wav,wav/vmc2026-track3-sys019-utt223.wav,5,5.0,5.0,0.0,0.0,0.0
sys006,utt226,wav/vmc2026-track3-sys006-utt226.wav,wav/vmc2026-track3-sys019-utt225.wav,5,5.0,5.0,0.0,0.0,0.0
sys006,utt228,wav/vmc2026-track3-sys006-utt228.wav,wav/vmc2026-track3-sys019-utt227.wav,5,4.8,5.0,0.44721359549995787,0.0,-0.44721359549995787
sys006,utt230,wav/vmc2026-track3-sys006-utt230.wav,wav/vmc2026-track3-sys019-utt229.wav,5,5.0,5.0,0.0,0.0,0.0
sys006,utt232,wav/vmc2026-track3-sys006-utt232.wav,wav/vmc2026-track3-sys019-utt231.wav,5,4.6,4.8,0.8944271909999159,0.4472135954999579,-0.4472135954999579
sys006,utt234,wav/vmc2026-track3-sys006-utt234.wav,wav/vmc2026-track3-sys019-utt233.wav,5,3.8,3.8,1.3038404810405297,1.3038404810405297,0.0
sys006,utt236,wav/vmc2026-track3-sys006-utt236.wav,wav/vmc2026-track3-sys019-utt235.wav,5,4.6,4.6,0.8944271909999159,0.8944271909999159,0.0
sys006,utt238,wav/vmc2026-track3-sys006-utt238.wav,wav/vmc2026-track3-sys019-utt237.wav,5,5.0,5.0,0.0,0.0,0.0
sys006,utt244,wav/vmc2026-track3-sys006-utt244.wav,wav/vmc2026-track3-sys019-utt243.wav,5,4.6,4.4,0.8944271909999159,0.8944271909999159,0.0
sys006,utt246,wav/vmc2026-track3-sys006-utt246.wav,wav/vmc2026-track3-sys019-utt245.wav,5,4.8,4.8,0.4472135954999579,0.4472135954999579,0.0
sys006,utt248,wav/vmc2026-track3-sys006-utt248.wav,wav/vmc2026-track3-sys019-utt247.wav,4,5.0,5.0,0.0,0.0,0.0
sys006,utt250,wav/vmc2026-track3-sys006-utt250.wav,wav/vmc2026-track3-sys019-utt249.wav,5,4.8,4.6,0.4472135954999579,0.8944271909999159,0.4472135954999579
sys006,utt262,wav/vmc2026-track3-sys006-utt262.wav,wav/vmc2026-track3-sys019-utt261.wav,5,5.0,4.8,0.0,0.4472135954999579,0.4472135954999579
sys006,utt264,wav/vmc2026-track3-sys006-utt264.wav,wav/vmc2026-track3-sys019-utt263.wav,5,4.6,4.0,0.5477225575051662,1.4142135623730951,0.866491004867929
sys006,utt266,wav/vmc2026-track3-sys006-utt266.wav,wav/vmc2026-track3-sys019-utt265.wav,5,4.4,4.4,0.5477225575051662,0.8944271909999159,0.34670463349474967
sys006,utt268,wav/vmc2026-track3-sys006-utt268.wav,wav/vmc2026-track3-sys019-utt267.wav,5,4.0,4.0,1.0,1.0,0.0
sys006,utt270,wav/vmc2026-track3-sys006-utt270.wav,wav/vmc2026-track3-sys019-utt269.wav,5,4.6,4.8,0.5477225575051661,0.44721359549995787,-0.1005089620052082
sys006,utt272,wav/vmc2026-track3-sys006-utt272.wav,wav/vmc2026-track3-sys019-utt271.wav,5,4.8,4.8,0.4472135954999579,0.4472135954999579,0.0
sys006,utt274,wav/vmc2026-track3-sys006-utt274.wav,wav/vmc2026-track3-sys019-utt273.wav,5,5.0,5.0,0.0,0.0,0.0
sys006,utt276,wav/vmc2026-track3-sys006-utt276.wav,wav/vmc2026-track3-sys019-utt275.wav,5,4.6,4.8,0.8944271909999157,0.44721359549995787,-0.44721359549995787
sys006,utt280,wav/vmc2026-track3-sys006-utt280.wav,wav/vmc2026-track3-sys019-utt279.wav,4,5.0,5.0,0.0,0.0,0.0
sys006,utt282,wav/vmc2026-track3-sys006-utt282.wav,wav/vmc2026-track3-sys019-utt281.wav,5,5.0,4.8,0.0,0.4472135954999579,0.4472135954999579
sys006,utt284,wav/vmc2026-track3-sys006-utt284.wav,wav/vmc2026-track3-sys019-utt283.wav,5,4.8,4.0,0.4472135954999579,1.7320508075688772,1.2848372120689193
sys006,utt286,wav/vmc2026-track3-sys006-utt286.wav,wav/vmc2026-track3-sys019-utt285.wav,5,4.2,4.0,0.8366600265340756,1.0,0.16333997346592444
sys006,utt288,wav/vmc2026-track3-sys006-utt288.wav,wav/vmc2026-track3-sys019-utt287.wav,5,4.8,5.0,0.4472135954999579,0.0,-0.4472135954999579
sys006,utt290,wav/vmc2026-track3-sys006-utt290.wav,wav/vmc2026-track3-sys019-utt289.wav,5,5.0,5.0,0.0,0.0,0.0
sys006,utt292,wav/vmc2026-track3-sys006-utt292.wav,wav/vmc2026-track3-sys019-utt291.wav,5,5.0,4.8,0.0,0.44721359549995787,0.44721359549995787
sys006,utt294,wav/vmc2026-track3-sys006-utt294.wav,wav/vmc2026-track3-sys019-utt293.wav,5,4.8,4.8,0.4472135954999579,0.4472135954999579,0.0
sys006,utt296,wav/vmc2026-track3-sys006-utt296.wav,wav/vmc2026-track3-sys019-utt295.wav,5,5.0,5.0,0.0,0.0,0.0
sys006,utt298,wav/vmc2026-track3-sys006-utt298.wav,wav/vmc2026-track3-sys019-utt297.wav,5,5.0,4.8,0.0,0.44721359549995787,0.44721359549995787
sys006,utt300,wav/vmc2026-track3-sys006-utt300.wav,wav/vmc2026-track3-sys019-utt299.wav,5,4.0,4.0,1.4142135623730951,1.4142135623730951,0.0
sys006,utt302,wav/vmc2026-track3-sys006-utt302.wav,wav/vmc2026-track3-sys019-utt301.wav,5,5.0,5.0,0.0,0.0,0.0
sys006,utt304,wav/vmc2026-track3-sys006-utt304.wav,wav/vmc2026-track3-sys019-utt303.wav,5,5.0,4.8,0.0,0.4472135954999579,0.4472135954999579
sys006,utt306,wav/vmc2026-track3-sys006-utt306.wav,wav/vmc2026-track3-sys019-utt305.wav,5,4.6,4.4,0.8944271909999159,0.8944271909999159,0.0
sys006,utt308,wav/vmc2026-track3-sys006-utt308.wav,wav/vmc2026-track3-sys019-utt307.wav,5,5.0,4.2,0.0,1.7888543819998317,1.7888543819998317
sys006,utt310,wav/vmc2026-track3-sys006-utt310.wav,wav/vmc2026-track3-sys019-utt309.wav,5,5.0,4.8,0.0,0.4472135954999579,0.4472135954999579
sys006,utt312,wav/vmc2026-track3-sys006-utt312.wav,wav/vmc2026-track3-sys019-utt311.wav,5,4.8,4.2,0.4472135954999579,0.8366600265340756,0.38944643103411763
sys006,utt314,wav/vmc2026-track3-sys006-utt314.wav,wav/vmc2026-track3-sys019-utt313.wav,5,4.0,4.4,1.7320508075688772,0.8944271909999159,-0.8376236165689613
sys006,utt316,wav/vmc2026-track3-sys006-utt316.wav,wav/vmc2026-track3-sys019-utt315.wav,5,5.0,4.8,0.0,0.44721359549995787,0.44721359549995787
sys006,utt318,wav/vmc2026-track3-sys006-utt318.wav,wav/vmc2026-track3-sys019-utt317.wav,5,4.6,4.6,0.5477225575051661,0.5477225575051661,0.0
sys006,utt320,wav/vmc2026-track3-sys006-utt320.wav,wav/vmc2026-track3-sys019-utt319.wav,5,4.8,4.6,0.4472135954999579,0.5477225575051662,0.10050896200520826
sys007,utt002,wav/vmc2026-track3-sys007-utt002.wav,wav/vmc2026-track3-sys019-utt001.wav,4,3.5,3.5,1.2909944487358056,1.7320508075688772,0.4410563588330716
sys007,utt004,wav/vmc2026-track3-sys007-utt004.wav,wav/vmc2026-track3-sys019-utt003.wav,5,3.4,3.0,0.8944271909999159,1.4142135623730951,0.5197863713731793
sys007,utt006,wav/vmc2026-track3-sys007-utt006.wav,wav/vmc2026-track3-sys019-utt005.wav,5,3.6,3.4,0.5477225575051661,1.3416407864998738,0.7939182289947078
sys007,utt008,wav/vmc2026-track3-sys007-utt008.wav,wav/vmc2026-track3-sys019-utt007.wav,5,4.0,3.2,1.0,1.4832396974191326,0.48323969741913264
sys007,utt010,wav/vmc2026-track3-sys007-utt010.wav,wav/vmc2026-track3-sys019-utt009.wav,4,3.5,3.5,1.9148542155126762,1.9148542155126762,0.0
sys007,utt012,wav/vmc2026-track3-sys007-utt012.wav,wav/vmc2026-track3-sys019-utt011.wav,5,4.8,4.4,0.4472135954999579,0.8944271909999159,0.4472135954999579
sys007,utt014,wav/vmc2026-track3-sys007-utt014.wav,wav/vmc2026-track3-sys019-utt013.wav,5,4.4,3.2,0.8944271909999159,0.8366600265340756,-0.05776716446584029
sys007,utt016,wav/vmc2026-track3-sys007-utt016.wav,wav/vmc2026-track3-sys019-utt015.wav,5,4.2,4.2,1.3038404810405297,1.7888543819998317,0.48501390095930197
sys007,utt018,wav/vmc2026-track3-sys007-utt018.wav,wav/vmc2026-track3-sys019-utt017.wav,5,4.4,4.6,0.5477225575051661,0.5477225575051662,1.1102230246251565e-16
sys007,utt020,wav/vmc2026-track3-sys007-utt020.wav,wav/vmc2026-track3-sys019-utt019.wav,5,4.0,3.8,1.0,1.3038404810405297,0.30384048104052974
sys007,utt022,wav/vmc2026-track3-sys007-utt022.wav,wav/vmc2026-track3-sys019-utt021.wav,5,2.8,3.0,1.7888543819998317,1.8708286933869707,0.08197431138713895
sys007,utt024,wav/vmc2026-track3-sys007-utt024.wav,wav/vmc2026-track3-sys019-utt023.wav,5,4.0,3.8,1.0,0.8366600265340756,-0.16333997346592444
sys007,utt026,wav/vmc2026-track3-sys007-utt026.wav,wav/vmc2026-track3-sys019-utt025.wav,5,3.8,3.8,1.6431676725154984,1.6431676725154984,0.0
sys007,utt028,wav/vmc2026-track3-sys007-utt028.wav,wav/vmc2026-track3-sys019-utt027.wav,5,4.0,4.2,1.4142135623730951,1.3038404810405297,-0.1103730813325654
sys007,utt030,wav/vmc2026-track3-sys007-utt030.wav,wav/vmc2026-track3-sys019-utt029.wav,5,3.2,3.4,1.3038404810405297,0.8944271909999159,-0.4094132900406139
sys007,utt032,wav/vmc2026-track3-sys007-utt032.wav,wav/vmc2026-track3-sys019-utt031.wav,5,3.4,2.2,1.8165902124584952,1.3038404810405297,-0.5127497314179654
sys007,utt034,wav/vmc2026-track3-sys007-utt034.wav,wav/vmc2026-track3-sys019-utt033.wav,5,4.6,4.4,0.5477225575051661,0.5477225575051662,1.1102230246251565e-16
sys007,utt036,wav/vmc2026-track3-sys007-utt036.wav,wav/vmc2026-track3-sys019-utt035.wav,5,2.2,2.0,1.6431676725154984,1.7320508075688772,0.08888313505337875
sys007,utt038,wav/vmc2026-track3-sys007-utt038.wav,wav/vmc2026-track3-sys019-utt037.wav,5,3.6,3.6,1.6733200530681511,1.6733200530681511,0.0
sys007,utt040,wav/vmc2026-track3-sys007-utt040.wav,wav/vmc2026-track3-sys019-utt039.wav,5,4.0,4.0,1.7320508075688772,1.4142135623730951,-0.31783724519578205
sys007,utt042,wav/vmc2026-track3-sys007-utt042.wav,wav/vmc2026-track3-sys019-utt041.wav,5,3.8,4.0,1.0954451150103321,1.224744871391589,0.1292997563812568
sys007,utt044,wav/vmc2026-track3-sys007-utt044.wav,wav/vmc2026-track3-sys019-utt043.wav,5,3.0,3.6,1.4142135623730951,1.140175425099138,-0.2740381372739571
sys007,utt046,wav/vmc2026-track3-sys007-utt046.wav,wav/vmc2026-track3-sys019-utt045.wav,5,3.6,4.4,1.140175425099138,0.5477225575051662,-0.5924528675939719
sys007,utt048,wav/vmc2026-track3-sys007-utt048.wav,wav/vmc2026-track3-sys019-utt047.wav,5,4.2,4.2,0.8366600265340756,0.8366600265340756,0.0
sys007,utt050,wav/vmc2026-track3-sys007-utt050.wav,wav/vmc2026-track3-sys019-utt049.wav,5,3.4,3.4,0.8944271909999159,1.51657508881031,0.6221478978103941
sys007,utt062,wav/vmc2026-track3-sys007-utt062.wav,wav/vmc2026-track3-sys019-utt061.wav,5,2.6,2.4,1.5165750888103102,1.6733200530681511,0.1567449642578409
sys007,utt064,wav/vmc2026-track3-sys007-utt064.wav,wav/vmc2026-track3-sys019-utt063.wav,5,2.2,2.8,1.3038404810405297,1.7888543819998317,0.48501390095930197
sys007,utt066,wav/vmc2026-track3-sys007-utt066.wav,wav/vmc2026-track3-sys019-utt065.wav,5,4.4,3.8,0.8944271909999159,1.3038404810405297,0.4094132900406139
sys007,utt068,wav/vmc2026-track3-sys007-utt068.wav,wav/vmc2026-track3-sys019-utt067.wav,5,3.4,3.2,1.51657508881031,1.4832396974191326,-0.03333539139117736
sys007,utt070,wav/vmc2026-track3-sys007-utt070.wav,wav/vmc2026-track3-sys019-utt069.wav,5,2.6,3.2,1.51657508881031,1.7888543819998317,0.2722792931895217
sys007,utt072,wav/vmc2026-track3-sys007-utt072.wav,wav/vmc2026-track3-sys019-utt071.wav,5,4.0,3.2,1.4142135623730951,1.0954451150103321,-0.318768447362763
sys007,utt074,wav/vmc2026-track3-sys007-utt074.wav,wav/vmc2026-track3-sys019-utt073.wav,5,3.0,2.6,1.5811388300841898,1.8165902124584952,0.2354513823743054
sys007,utt076,wav/vmc2026-track3-sys007-utt076.wav,wav/vmc2026-track3-sys019-utt075.wav,5,4.0,4.2,1.224744871391589,0.8366600265340756,-0.3880848448575134
sys007,utt078,wav/vmc2026-track3-sys007-utt078.wav,wav/vmc2026-track3-sys019-utt077.wav,5,4.6,4.6,0.5477225575051662,0.5477225575051662,0.0
sys007,utt080,wav/vmc2026-track3-sys007-utt080.wav,wav/vmc2026-track3-sys019-utt079.wav,5,2.4,2.6,0.8944271909999159,1.140175425099138,0.2457482340992222
sys007,utt082,wav/vmc2026-track3-sys007-utt082.wav,wav/vmc2026-track3-sys019-utt081.wav,5,3.8,3.4,1.3038404810405297,1.5165750888103102,0.21273460776978048
sys007,utt084,wav/vmc2026-track3-sys007-utt084.wav,wav/vmc2026-track3-sys019-utt083.wav,5,3.4,2.4,1.51657508881031,1.6733200530681511,0.15674496425784112
sys007,utt086,wav/vmc2026-track3-sys007-utt086.wav,wav/vmc2026-track3-sys019-utt085.wav,5,4.2,4.8,0.8366600265340756,0.4472135954999579,-0.38944643103411763
sys007,utt088,wav/vmc2026-track3-sys007-utt088.wav,wav/vmc2026-track3-sys019-utt087.wav,5,3.4,3.8,1.51657508881031,1.3038404810405297,-0.21273460776978026
sys007,utt090,wav/vmc2026-track3-sys007-utt090.wav,wav/vmc2026-track3-sys019-utt089.wav,5,3.4,2.6,1.3416407864998738,1.816590212458495,0.4749494259586211
sys007,utt102,wav/vmc2026-track3-sys007-utt102.wav,wav/vmc2026-track3-sys019-utt101.wav,5,4.8,4.8,0.4472135954999579,0.4472135954999579,0.0
sys007,utt104,wav/vmc2026-track3-sys007-utt104.wav,wav/vmc2026-track3-sys019-utt103.wav,5,3.8,3.8,0.8366600265340756,1.0954451150103321,0.2587850884762566
sys007,utt106,wav/vmc2026-track3-sys007-utt106.wav,wav/vmc2026-track3-sys019-utt105.wav,5,3.2,2.6,1.6431676725154984,1.51657508881031,-0.12659258370518844
sys007,utt108,wav/vmc2026-track3-sys007-utt108.wav,wav/vmc2026-track3-sys019-utt107.wav,5,3.2,3.4,1.6431676725154984,1.140175425099138,-0.5029922474163604
sys007,utt110,wav/vmc2026-track3-sys007-utt110.wav,wav/vmc2026-track3-sys019-utt109.wav,5,2.6,3.4,0.8944271909999159,1.3416407864998738,0.447213595499958
sys007,utt112,wav/vmc2026-track3-sys007-utt112.wav,wav/vmc2026-track3-sys019-utt111.wav,5,3.2,2.8,1.6431676725154984,1.6431676725154984,0.0
sys007,utt114,wav/vmc2026-track3-sys007-utt114.wav,wav/vmc2026-track3-sys019-utt113.wav,5,3.0,2.4,1.0,1.3416407864998738,0.34164078649987384
sys007,utt116,wav/vmc2026-track3-sys007-utt116.wav,wav/vmc2026-track3-sys019-utt115.wav,4,1.75,1.75,0.9574271077563381,0.9574271077563381,0.0
sys007,utt118,wav/vmc2026-track3-sys007-utt118.wav,wav/vmc2026-track3-sys019-utt117.wav,5,3.2,2.2,1.6431676725154984,1.6431676725154984,0.0
sys007,utt120,wav/vmc2026-track3-sys007-utt120.wav,wav/vmc2026-track3-sys019-utt119.wav,5,4.4,4.2,0.8944271909999159,1.3038404810405297,0.4094132900406139
sys007,utt122,wav/vmc2026-track3-sys007-utt122.wav,wav/vmc2026-track3-sys019-utt121.wav,5,3.4,2.6,0.8944271909999159,1.51657508881031,0.6221478978103941
sys007,utt124,wav/vmc2026-track3-sys007-utt124.wav,wav/vmc2026-track3-sys019-utt123.wav,5,3.0,3.0,1.8708286933869707,2.0,0.12917130661302934
sys007,utt126,wav/vmc2026-track3-sys007-utt126.wav,wav/vmc2026-track3-sys019-utt125.wav,5,3.4,3.4,1.816590212458495,1.5165750888103102,-0.3000151236481847
sys007,utt128,wav/vmc2026-track3-sys007-utt128.wav,wav/vmc2026-track3-sys019-utt127.wav,5,3.4,3.6,1.5165750888103102,1.5165750888103102,0.0
sys007,utt130,wav/vmc2026-track3-sys007-utt130.wav,wav/vmc2026-track3-sys019-utt129.wav,5,3.6,2.8,0.8944271909999159,1.4832396974191326,0.5888125064192168
sys007,utt132,wav/vmc2026-track3-sys007-utt132.wav,wav/vmc2026-track3-sys019-utt131.wav,5,2.0,1.6,1.0,0.8944271909999159,-0.10557280900008414
sys007,utt134,wav/vmc2026-track3-sys007-utt134.wav,wav/vmc2026-track3-sys019-utt133.wav,5,3.2,3.2,0.8366600265340756,1.0954451150103321,0.2587850884762566
sys007,utt136,wav/vmc2026-track3-sys007-utt136.wav,wav/vmc2026-track3-sys019-utt135.wav,5,3.6,3.0,0.8944271909999159,0.7071067811865476,-0.18732040981336828
sys007,utt138,wav/vmc2026-track3-sys007-utt138.wav,wav/vmc2026-track3-sys019-utt137.wav,5,2.8,3.2,1.4832396974191326,1.7888543819998317,0.30561468458069907
sys007,utt140,wav/vmc2026-track3-sys007-utt140.wav,wav/vmc2026-track3-sys019-utt139.wav,5,3.4,3.4,1.816590212458495,1.816590212458495,0.0
sys007,utt142,wav/vmc2026-track3-sys007-utt142.wav,wav/vmc2026-track3-sys019-utt141.wav,5,3.4,3.6,1.816590212458495,1.949358868961793,0.13276865650329794
sys007,utt144,wav/vmc2026-track3-sys007-utt144.wav,wav/vmc2026-track3-sys019-utt143.wav,5,2.2,3.2,1.0954451150103321,0.8366600265340756,-0.2587850884762566
sys007,utt146,wav/vmc2026-track3-sys007-utt146.wav,wav/vmc2026-track3-sys019-utt145.wav,5,2.0,2.0,1.0,1.224744871391589,0.22474487139158894
sys007,utt148,wav/vmc2026-track3-sys007-utt148.wav,wav/vmc2026-track3-sys019-utt147.wav,4,2.5,2.25,1.9148542155126762,0.9574271077563381,-0.9574271077563381
sys007,utt150,wav/vmc2026-track3-sys007-utt150.wav,wav/vmc2026-track3-sys019-utt149.wav,4,3.0,2.75,1.8257418583505538,1.5,-0.3257418583505538
sys007,utt152,wav/vmc2026-track3-sys007-utt152.wav,wav/vmc2026-track3-sys019-utt151.wav,5,3.8,4.2,1.3038404810405297,1.3038404810405297,0.0
sys007,utt154,wav/vmc2026-track3-sys007-utt154.wav,wav/vmc2026-track3-sys019-utt153.wav,5,4.2,4.4,1.0954451150103321,0.8944271909999159,-0.2010179240104163
sys007,utt156,wav/vmc2026-track3-sys007-utt156.wav,wav/vmc2026-track3-sys019-utt155.wav,4,2.75,4.0,1.2583057392117916,0.816496580927726,-0.44180915828406553
sys007,utt158,wav/vmc2026-track3-sys007-utt158.wav,wav/vmc2026-track3-sys019-utt157.wav,5,4.0,4.0,1.0,1.4142135623730951,0.41421356237309515
sys007,utt160,wav/vmc2026-track3-sys007-utt160.wav,wav/vmc2026-track3-sys019-utt159.wav,5,2.6,3.0,2.1908902300206647,2.0,-0.19089023002066474
sys007,utt172,wav/vmc2026-track3-sys007-utt172.wav,wav/vmc2026-track3-sys019-utt171.wav,5,1.8,2.4,0.8366600265340756,1.140175425099138,0.3035153985650625
sys007,utt174,wav/vmc2026-track3-sys007-utt174.wav,wav/vmc2026-track3-sys019-utt173.wav,5,2.6,2.0,1.140175425099138,1.4142135623730951,0.2740381372739571
sys007,utt176,wav/vmc2026-track3-sys007-utt176.wav,wav/vmc2026-track3-sys019-utt175.wav,5,3.4,3.4,1.5165750888103102,1.5165750888103102,0.0
sys007,utt178,wav/vmc2026-track3-sys007-utt178.wav,wav/vmc2026-track3-sys019-utt177.wav,5,2.4,1.6,1.140175425099138,0.8944271909999159,-0.2457482340992222
sys007,utt180,wav/vmc2026-track3-sys007-utt180.wav,wav/vmc2026-track3-sys019-utt179.wav,5,2.8,2.8,1.0954451150103321,1.3038404810405297,0.2083953660301976
sys007,utt182,wav/vmc2026-track3-sys007-utt182.wav,wav/vmc2026-track3-sys019-utt181.wav,5,3.4,3.2,1.5165750888103102,1.4832396974191326,-0.03333539139117758
sys007,utt184,wav/vmc2026-track3-sys007-utt184.wav,wav/vmc2026-track3-sys019-utt183.wav,5,2.2,3.0,1.3038404810405297,1.224744871391589,-0.0790956096489408
sys007,utt186,wav/vmc2026-track3-sys007-utt186.wav,wav/vmc2026-track3-sys019-utt185.wav,5,3.2,3.2,1.7888543819998317,1.7888543819998317,0.0
sys007,utt192,wav/vmc2026-track3-sys007-utt192.wav,wav/vmc2026-track3-sys019-utt191.wav,5,4.0,4.2,1.224744871391589,0.8366600265340756,-0.3880848448575134
sys007,utt194,wav/vmc2026-track3-sys007-utt194.wav,wav/vmc2026-track3-sys019-utt193.wav,5,2.8,4.2,1.6431676725154984,1.3038404810405297,-0.3393271914749687
sys007,utt196,wav/vmc2026-track3-sys007-utt196.wav,wav/vmc2026-track3-sys019-utt195.wav,5,4.0,4.0,1.224744871391589,1.7320508075688772,0.5073059361772883
sys007,utt198,wav/vmc2026-track3-sys007-utt198.wav,wav/vmc2026-track3-sys019-utt197.wav,5,4.2,4.2,1.3038404810405297,1.3038404810405297,0.0
sys007,utt200,wav/vmc2026-track3-sys007-utt200.wav,wav/vmc2026-track3-sys019-utt199.wav,5,4.0,4.4,1.224744871391589,0.5477225575051662,-0.6770223138864228
sys007,utt202,wav/vmc2026-track3-sys007-utt202.wav,wav/vmc2026-track3-sys019-utt201.wav,5,3.2,3.4,1.6431676725154984,1.5165750888103102,-0.12659258370518822
sys007,utt204,wav/vmc2026-track3-sys007-utt204.wav,wav/vmc2026-track3-sys019-utt203.wav,5,3.2,4.0,1.7888543819998317,1.7320508075688772,-0.05680357443095452
sys007,utt206,wav/vmc2026-track3-sys007-utt206.wav,wav/vmc2026-track3-sys019-utt205.wav,5,4.0,2.6,1.224744871391589,1.5165750888103102,0.2918302174187213
sys007,utt208,wav/vmc2026-track3-sys007-utt208.wav,wav/vmc2026-track3-sys019-utt207.wav,5,3.0,3.2,1.8708286933869707,1.7888543819998317,-0.08197431138713895
sys007,utt210,wav/vmc2026-track3-sys007-utt210.wav,wav/vmc2026-track3-sys019-utt209.wav,5,3.8,3.2,1.0954451150103321,1.3038404810405297,0.2083953660301976
sys007,utt212,wav/vmc2026-track3-sys007-utt212.wav,wav/vmc2026-track3-sys019-utt211.wav,5,4.0,4.2,1.224744871391589,1.3038404810405297,0.0790956096489408
sys007,utt216,wav/vmc2026-track3-sys007-utt216.wav,wav/vmc2026-track3-sys019-utt215.wav,4,3.75,3.75,1.2583057392117916,1.2583057392117916,0.0
sys007,utt218,wav/vmc2026-track3-sys007-utt218.wav,wav/vmc2026-track3-sys019-utt217.wav,5,4.0,4.8,1.224744871391589,0.44721359549995787,-0.7775312758916311
sys007,utt220,wav/vmc2026-track3-sys007-utt220.wav,wav/vmc2026-track3-sys019-utt219.wav,5,4.2,4.2,1.3038404810405297,1.3038404810405297,0.0
sys007,utt224,wav/vmc2026-track3-sys007-utt224.wav,wav/vmc2026-track3-sys019-utt223.wav,5,3.2,3.6,1.788854381999832,1.6733200530681511,-0.11553432893168081
sys007,utt226,wav/vmc2026-track3-sys007-utt226.wav,wav/vmc2026-track3-sys019-utt225.wav,4,2.75,3.75,1.5,0.9574271077563381,-0.5425728922436619
sys007,utt228,wav/vmc2026-track3-sys007-utt228.wav,wav/vmc2026-track3-sys019-utt227.wav,5,4.0,4.4,1.7320508075688772,0.5477225575051662,-1.184328250063711
sys007,utt230,wav/vmc2026-track3-sys007-utt230.wav,wav/vmc2026-track3-sys019-utt229.wav,4,3.75,4.0,0.9574271077563381,0.816496580927726,-0.14093052682861207
sys007,utt232,wav/vmc2026-track3-sys007-utt232.wav,wav/vmc2026-track3-sys019-utt231.wav,5,3.0,3.2,1.5811388300841898,1.7888543819998317,0.20771555191564195
sys007,utt234,wav/vmc2026-track3-sys007-utt234.wav,wav/vmc2026-track3-sys019-utt233.wav,5,3.6,3.0,0.8944271909999159,0.7071067811865476,-0.18732040981336828
sys007,utt236,wav/vmc2026-track3-sys007-utt236.wav,wav/vmc2026-track3-sys019-utt235.wav,4,2.75,2.25,0.9574271077563381,1.5,0.5425728922436619
sys007,utt238,wav/vmc2026-track3-sys007-utt238.wav,wav/vmc2026-track3-sys019-utt237.wav,5,4.4,4.4,0.8944271909999159,0.5477225575051662,-0.34670463349474967
sys007,utt242,wav/vmc2026-track3-sys007-utt242.wav,wav/vmc2026-track3-sys019-utt241.wav,5,3.0,2.0,1.5811388300841898,1.7320508075688772,0.15091197748468743
sys007,utt244,wav/vmc2026-track3-sys007-utt244.wav,wav/vmc2026-track3-sys019-utt243.wav,5,2.4,1.6,1.140175425099138,0.8944271909999159,-0.2457482340992222
sys007,utt246,wav/vmc2026-track3-sys007-utt246.wav,wav/vmc2026-track3-sys019-utt245.wav,5,3.2,2.4,1.7888543819998317,1.6733200530681511,-0.11553432893168059
sys007,utt248,wav/vmc2026-track3-sys007-utt248.wav,wav/vmc2026-track3-sys019-utt247.wav,5,3.4,2.8,1.51657508881031,1.4832396974191326,-0.03333539139117736
sys007,utt250,wav/vmc2026-track3-sys007-utt250.wav,wav/vmc2026-track3-sys019-utt249.wav,5,3.0,3.0,1.8708286933869707,1.5811388300841898,-0.2896898633027809
sys007,utt262,wav/vmc2026-track3-sys007-utt262.wav,wav/vmc2026-track3-sys019-utt261.wav,5,4.0,4.8,1.224744871391589,0.4472135954999579,-0.7775312758916311
sys007,utt264,wav/vmc2026-track3-sys007-utt264.wav,wav/vmc2026-track3-sys019-utt263.wav,5,3.4,3.4,1.8165902124584952,1.8165902124584952,0.0
sys007,utt266,wav/vmc2026-track3-sys007-utt266.wav,wav/vmc2026-track3-sys019-utt265.wav,5,3.2,3.4,1.4832396974191326,1.6733200530681511,0.19008035564901848
