system_id,utterance_id,wav_a_path,wav_b_path,human_speaker,human_accent,model_speaker,model_accent,human_accent_minus_speaker,model_accent_minus_speaker,absolute_gap_error
sys002,utt240,wav/vmc2026-track3-sys002-utt240.wav,wav/vmc2026-track3-sys019-utt239.wav,4.2,4.4,4.079894075351289,3.952612287194108,0.2,-0.127281788157,0.32728178815700004
sys004,utt136,wav/vmc2026-track3-sys004-utt136.wav,wav/vmc2026-track3-sys019-utt135.wav,3.4,3.6,3.2624390656421225,3.3606495104529577,0.2,0.098210444811,0.10178955518900001
sys010,utt056,wav/vmc2026-track3-sys010-utt056.wav,wav/vmc2026-track3-sys019-utt055.wav,3.2,3.6,4.18717779770228,4.304317844560047,0.4,0.117140046858,0.282859953142
sys004,utt104,wav/vmc2026-track3-sys004-utt104.wav,wav/vmc2026-track3-sys019-utt103.wav,3.6,4.0,3.185388189349749,3.4179504825503395,0.4,0.232562293201,0.16743770679900002
sys021,utt296,wav/vmc2026-track3-sys021-utt296.wav,wav/vmc2026-track3-sys019-utt295.wav,5.0,4.6,4.067566853320614,4.056040790725115,-0.4,-0.011526062595,0.388473937405
sys011,utt058,wav/vmc2026-track3-sys011-utt058.wav,wav/vmc2026-track3-sys019-utt057.wav,4.8,4.6,4.511769821448531,4.630120800552672,-0.2,0.118350979104,0.318350979104
sys021,utt178,wav/vmc2026-track3-sys021-utt178.wav,wav/vmc2026-track3-sys019-utt177.wav,4.4,2.8,3.9470994463440245,3.648919455929952,-1.6,-0.298179990414,1.3018200095860002
sys004,utt272,wav/vmc2026-track3-sys004-utt272.wav,wav/vmc2026-track3-sys019-utt271.wav,3.4,3.4,3.929057401795309,3.9491430258283766,0.0,0.020085624033,0.020085624033
sys003,utt096,wav/vmc2026-track3-sys003-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,4.2,3.4,4.223197764547756,4.111590494764363,-0.8,-0.111607269783,0.6883927302170001
sys025,utt092,wav/vmc2026-track3-sys025-utt092.wav,wav/vmc2026-track3-sys019-utt091.wav,4.4,4.0,3.528740681917664,3.701782512778052,-0.4,0.17304183086,0.57304183086
sys024,utt098,wav/vmc2026-track3-sys024-utt098.wav,wav/vmc2026-track3-sys019-utt097.wav,4.6,3.2,4.044726981056645,3.9836478084760616,-1.4,-0.061079172581,1.3389208274189999
sys003,utt098,wav/vmc2026-track3-sys003-utt098.wav,wav/vmc2026-track3-sys019-utt097.wav,4.4,4.2,4.060317222656234,3.933557361851925,-0.2,-0.126759860804,0.073240139196
sys001,utt060,wav/vmc2026-track3-sys001-utt060.wav,wav/vmc2026-track3-sys019-utt059.wav,4.4,4.6,3.9123034278392623,4.278254465789818,0.2,0.365951037951,0.16595103795099997
sys018,utt058,wav/vmc2026-track3-sys018-utt058.wav,wav/vmc2026-track3-sys019-utt057.wav,3.0,3.2,3.7006736761881167,4.054323910566665,0.2,0.353650234379,0.153650234379
sys026,utt092,wav/vmc2026-track3-sys026-utt092.wav,wav/vmc2026-track3-sys019-utt091.wav,3.6,4.2,3.8286170602701275,3.782240160101969,0.6,-0.046376900168,0.646376900168
sys014,utt092,wav/vmc2026-track3-sys014-utt092.wav,wav/vmc2026-track3-sys019-utt091.wav,4.8,4.8,4.347731041190997,4.36067338101389,0.0,0.012942339823,0.012942339823
sys023,utt100,wav/vmc2026-track3-sys023-utt100.wav,wav/vmc2026-track3-sys019-utt099.wav,4.8,4.8,4.469561102397869,4.438703142461645,0.0,-0.030857959936,0.030857959936
sys002,utt052,wav/vmc2026-track3-sys002-utt052.wav,wav/vmc2026-track3-sys019-utt051.wav,4.6,4.6,4.217858061850238,4.1436572594510785,0.0,-0.074200802399,0.074200802399
sys015,utt052,wav/vmc2026-track3-sys015-utt052.wav,wav/vmc2026-track3-sys019-utt051.wav,4.4,4.6,4.131039283656764,4.321921093346086,0.2,0.190881809689,0.009118190311000002
sys012,utt060,wav/vmc2026-track3-sys012-utt060.wav,wav/vmc2026-track3-sys019-utt059.wav,4.8,4.2,4.047461867041842,4.287525621021629,-0.6,0.24006375398,0.84006375398
sys021,utt260,wav/vmc2026-track3-sys021-utt260.wav,wav/vmc2026-track3-sys019-utt259.wav,4.0,3.6,3.7046839123884636,3.5157073358841346,-0.4,-0.188976576504,0.21102342349600003
sys021,utt028,wav/vmc2026-track3-sys021-utt028.wav,wav/vmc2026-track3-sys019-utt027.wav,4.0,3.8,4.0531177484329275,3.9800407691521946,-0.2,-0.073076979281,0.12692302071900002
sys004,utt080,wav/vmc2026-track3-sys004-utt080.wav,wav/vmc2026-track3-sys019-utt079.wav,3.4,3.4,3.2430776251390654,3.3699398420751754,0.0,0.126862216936,0.126862216936
sys021,utt220,wav/vmc2026-track3-sys021-utt220.wav,wav/vmc2026-track3-sys019-utt219.wav,5.0,4.6,4.090419289471203,4.046872661704404,-0.4,-0.043546627767,0.356453372233
sys020,utt056,wav/vmc2026-track3-sys020-utt056.wav,wav/vmc2026-track3-sys019-utt055.wav,4.2,4.4,3.1223499522961826,3.423057310894613,0.2,0.300707358598,0.10070735859800001
sys004,utt232,wav/vmc2026-track3-sys004-utt232.wav,wav/vmc2026-track3-sys019-utt231.wav,3.2,3.8,3.4448547527694986,3.5983440532486353,0.6,0.153489300479,0.446510699521
sys015,utt054,wav/vmc2026-track3-sys015-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,3.6,4.4,4.120292816906517,4.122740307926237,0.8,0.00244749102,0.7975525089800001
sys012,utt100,wav/vmc2026-track3-sys012-utt100.wav,wav/vmc2026-track3-sys019-utt099.wav,4.0,4.6,4.052359638934916,4.155761390034202,0.6,0.103401751099,0.49659824890099996
sys005,utt296,wav/vmc2026-track3-sys005-utt296.wav,wav/vmc2026-track3-sys019-utt295.wav,3.6,4.4,3.3193103437364497,3.475474323562014,0.8,0.156163979826,0.6438360201740001
sys004,utt316,wav/vmc2026-track3-sys004-utt316.wav,wav/vmc2026-track3-sys019-utt315.wav,3.2,3.8,3.247727683022769,3.426581449984109,0.6,0.178853766961,0.421146233039
sys021,utt056,wav/vmc2026-track3-sys021-utt056.wav,wav/vmc2026-track3-sys019-utt055.wav,3.8,3.4,4.0205821239933215,4.054263840113379,-0.4,0.03368171612,0.43368171612
sys004,utt114,wav/vmc2026-track3-sys004-utt114.wav,wav/vmc2026-track3-sys019-utt113.wav,4.2,4.4,3.2421436679583344,3.150465226496431,0.2,-0.091678441462,0.291678441462
sys021,utt282,wav/vmc2026-track3-sys021-utt282.wav,wav/vmc2026-track3-sys019-utt281.wav,5.0,5.0,4.0868254558723445,3.9698811396604605,0.0,-0.116944316212,0.116944316212
sys009,utt096,wav/vmc2026-track3-sys009-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,4.8,4.4,4.426485355603851,4.140969702407512,-0.4,-0.285515653196,0.11448434680400005
sys021,utt256,wav/vmc2026-track3-sys021-utt256.wav,wav/vmc2026-track3-sys019-utt255.wav,4.4,3.2,3.7669219878045572,3.4341724781519,-1.2,-0.332749509653,0.867250490347
sys004,utt004,wav/vmc2026-track3-sys004-utt004.wav,wav/vmc2026-track3-sys019-utt003.wav,4.2,4.8,3.715860781725723,3.7310175054308563,0.6,0.015156723705,0.584843276295
sys004,utt190,wav/vmc2026-track3-sys004-utt190.wav,wav/vmc2026-track3-sys019-utt189.wav,4.0,4.6,3.6673217230404567,3.7235049113039698,0.6,0.056183188264,0.5438168117359999
sys005,utt094,wav/vmc2026-track3-sys005-utt094.wav,wav/vmc2026-track3-sys019-utt093.wav,3.0,3.0,3.1760215625249373,3.311342904211061,0.0,0.135321341686,0.135321341686
sys004,utt208,wav/vmc2026-track3-sys004-utt208.wav,wav/vmc2026-track3-sys019-utt207.wav,3.8,3.4,2.9860803801860634,3.2302662785384793,-0.4,0.244185898352,0.644185898352
sys021,utt272,wav/vmc2026-track3-sys021-utt272.wav,wav/vmc2026-track3-sys019-utt271.wav,4.6,4.6,4.0610696987895,4.046418416817163,0.0,-0.014651281972,0.014651281972
sys003,utt240,wav/vmc2026-track3-sys003-utt240.wav,wav/vmc2026-track3-sys019-utt239.wav,5.0,5.0,4.122776705133591,4.045128024536939,0.0,-0.077648680597,0.077648680597
sys021,utt050,wav/vmc2026-track3-sys021-utt050.wav,wav/vmc2026-track3-sys019-utt049.wav,4.8,4.6,4.304387786709335,4.243758734340084,-0.2,-0.060629052369,0.139370947631
sys023,utt056,wav/vmc2026-track3-sys023-utt056.wav,wav/vmc2026-track3-sys019-utt055.wav,4.8,4.8,4.351849372007951,4.352299534858919,0.0,0.000450162851,0.000450162851
sys004,utt106,wav/vmc2026-track3-sys004-utt106.wav,wav/vmc2026-track3-sys019-utt105.wav,4.0,3.8,3.502950883016992,3.6361547440734308,-0.2,0.133203861056,0.333203861056
sys021,utt024,wav/vmc2026-track3-sys021-utt024.wav,wav/vmc2026-track3-sys019-utt023.wav,4.0,3.8,3.657742707199342,3.716982089947393,-0.2,0.059239382748,0.259239382748
sys021,utt146,wav/vmc2026-track3-sys021-utt146.wav,wav/vmc2026-track3-sys019-utt145.wav,4.8,4.6,3.7540202740334774,3.492127037840822,-0.2,-0.261893236193,0.06189323619299997
sys006,utt094,wav/vmc2026-track3-sys006-utt094.wav,wav/vmc2026-track3-sys019-utt093.wav,5.0,5.0,4.44340138816235,4.340371831271345,0.0,-0.103029556891,0.103029556891
sys021,utt284,wav/vmc2026-track3-sys021-utt284.wav,wav/vmc2026-track3-sys019-utt283.wav,4.4,4.8,4.018833979662188,4.087276877334042,0.4,0.068442897672,0.331557102328
sys021,utt048,wav/vmc2026-track3-sys021-utt048.wav,wav/vmc2026-track3-sys019-utt047.wav,4.0,4.2,4.12987041247166,4.19425295930603,0.2,0.064382546834,0.135617453166
sys021,utt292,wav/vmc2026-track3-sys021-utt292.wav,wav/vmc2026-track3-sys019-utt291.wav,1.4,1.6,3.99734608155362,3.804995851903867,0.2,-0.19235022965,0.39235022965
sys010,utt096,wav/vmc2026-track3-sys010-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,3.2,2.8,4.0887451274197595,3.9842037593795605,-0.4,-0.10454136804,0.29545863196
sys021,utt134,wav/vmc2026-track3-sys021-utt134.wav,wav/vmc2026-track3-sys019-utt133.wav,4.0,3.4,3.52052136695146,3.4314731513562724,-0.6,-0.089048215595,0.510951784405
sys017,utt052,wav/vmc2026-track3-sys017-utt052.wav,wav/vmc2026-track3-sys019-utt051.wav,4.0,3.6,4.20209280552043,4.267329605043876,-0.4,0.065236799523,0.465236799523
sys016,utt188,wav/vmc2026-track3-sys016-utt188.wav,wav/vmc2026-track3-sys019-utt187.wav,2.6,3.4,3.746958763985494,3.8098008973218533,0.8,0.062842133336,0.7371578666640001
sys002,utt056,wav/vmc2026-track3-sys002-utt056.wav,wav/vmc2026-track3-sys019-utt055.wav,3.0,3.8,4.237284064796644,4.245214118644117,0.8,0.007930053847,0.7920699461530001
sys004,utt130,wav/vmc2026-track3-sys004-utt130.wav,wav/vmc2026-track3-sys019-utt129.wav,2.4,3.2,3.7086602266270523,3.7292655426200225,0.8,0.020605315993,0.7793946840070001
sys021,utt196,wav/vmc2026-track3-sys021-utt196.wav,wav/vmc2026-track3-sys019-utt195.wav,3.4,3.8,4.167942120588992,4.248828981756837,0.4,0.080886861168,0.31911313883200004
sys016,utt056,wav/vmc2026-track3-sys016-utt056.wav,wav/vmc2026-track3-sys019-utt055.wav,3.0,3.0,3.677025210970919,3.9790590027914066,0.0,0.30203379182,0.30203379182
sys023,utt060,wav/vmc2026-track3-sys023-utt060.wav,wav/vmc2026-track3-sys019-utt059.wav,4.2,3.4,4.382133120439239,4.363450041161798,-0.8,-0.018683079277,0.7813169207230001
sys004,utt212,wav/vmc2026-track3-sys004-utt212.wav,wav/vmc2026-track3-sys019-utt211.wav,2.8,4.0,3.446081970171119,3.4205146320740503,1.2,-0.025567338097,1.225567338097
sys021,utt176,wav/vmc2026-track3-sys021-utt176.wav,wav/vmc2026-track3-sys019-utt175.wav,3.4,2.6,3.512779174478776,3.3051230786703156,-0.8,-0.207656095808,0.592343904192
sys021,utt252,wav/vmc2026-track3-sys021-utt252.wav,wav/vmc2026-track3-sys019-utt251.wav,3.0,3.0,3.696326296812205,3.5852944931698474,0.0,-0.111031803642,0.111031803642
sys021,utt276,wav/vmc2026-track3-sys021-utt276.wav,wav/vmc2026-track3-sys019-utt275.wav,3.2,3.6,4.009958021264379,3.743272137310172,0.4,-0.266685883954,0.666685883954
sys004,utt096,wav/vmc2026-track3-sys004-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,3.6,3.8,3.4660296366551444,3.5774096396077533,0.2,0.111380002953,0.08861999704700001
sys014,utt096,wav/vmc2026-track3-sys014-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,4.6,4.4,4.465913302301187,4.390888072810573,-0.2,-0.075025229491,0.12497477050900001
sys007,utt056,wav/vmc2026-track3-sys007-utt056.wav,wav/vmc2026-track3-sys019-utt055.wav,3.8,4.0,3.8505074678011826,4.042579764792245,0.2,0.192072296991,0.007927703009000003
sys023,utt092,wav/vmc2026-track3-sys023-utt092.wav,wav/vmc2026-track3-sys019-utt091.wav,4.4,3.8,4.226449125247921,4.092614321231479,-0.6,-0.133834804016,0.46616519598399997
sys021,utt142,wav/vmc2026-track3-sys021-utt142.wav,wav/vmc2026-track3-sys019-utt141.wav,4.0,3.8,3.733209030609922,3.5919524308941546,-0.2,-0.141256599716,0.05874340028400002
sys021,utt288,wav/vmc2026-track3-sys021-utt288.wav,wav/vmc2026-track3-sys019-utt287.wav,4.6,4.6,4.1726785216570885,3.845210055902354,0.0,-0.327468465755,0.327468465755
sys020,utt240,wav/vmc2026-track3-sys020-utt240.wav,wav/vmc2026-track3-sys019-utt239.wav,2.0,2.8,2.8343216677356375,3.095744732853854,0.8,0.261423065118,0.538576934882
sys013,utt052,wav/vmc2026-track3-sys013-utt052.wav,wav/vmc2026-track3-sys019-utt051.wav,3.8,4.2,4.007890088693954,4.085249420594271,0.4,0.0773593319,0.3226406681
sys003,utt060,wav/vmc2026-track3-sys003-utt060.wav,wav/vmc2026-track3-sys019-utt059.wav,4.8,4.6,4.230208704957162,4.387281582623636,-0.2,0.157072877666,0.35707287766600004
sys004,utt024,wav/vmc2026-track3-sys004-utt024.wav,wav/vmc2026-track3-sys019-utt023.wav,3.4,3.8,3.5731087958769314,3.4866743180385105,0.4,-0.086434477838,0.48643447783800003
sys004,utt144,wav/vmc2026-track3-sys004-utt144.wav,wav/vmc2026-track3-sys019-utt143.wav,3.6,3.4,3.1019852543205024,3.2917525446424083,-0.2,0.189767290322,0.38976729032199997
sys004,utt010,wav/vmc2026-track3-sys004-utt010.wav,wav/vmc2026-track3-sys019-utt009.wav,3.8,3.6,3.7019051380002312,3.806671455013451,-0.2,0.104766317013,0.304766317013
sys009,utt240,wav/vmc2026-track3-sys009-utt240.wav,wav/vmc2026-track3-sys019-utt239.wav,4.6,4.6,4.1784305942438635,4.02363079586828,0.0,-0.154799798376,0.154799798376
sys021,utt014,wav/vmc2026-track3-sys021-utt014.wav,wav/vmc2026-track3-sys019-utt013.wav,3.4,3.2,4.319517552387657,4.1065185309461105,-0.2,-0.212999021442,0.012999021441999992
sys013,utt060,wav/vmc2026-track3-sys013-utt060.wav,wav/vmc2026-track3-sys019-utt059.wav,3.8,4.2,3.9626508555018796,4.251631782529102,0.4,0.288980927027,0.11101907297300001
sys025,utt096,wav/vmc2026-track3-sys025-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,3.0,2.6,3.615563136094873,3.761117184724281,-0.4,0.145554048629,0.545554048629
sys020,utt096,wav/vmc2026-track3-sys020-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,2.4,3.6,2.8837844646958395,3.06282084168747,1.2,0.179036376992,1.020963623008
sys016,utt058,wav/vmc2026-track3-sys016-utt058.wav,wav/vmc2026-track3-sys019-utt057.wav,2.6,3.8,3.7082858424037144,4.070114881307565,1.2,0.361829038904,0.838170961096
sys021,utt182,wav/vmc2026-track3-sys021-utt182.wav,wav/vmc2026-track3-sys019-utt181.wav,3.2,3.2,3.7105304983266896,3.9561183942515323,0.0,0.245587895925,0.245587895925
sys011,utt052,wav/vmc2026-track3-sys011-utt052.wav,wav/vmc2026-track3-sys019-utt051.wav,4.6,4.8,4.325598707491852,4.308991886234388,0.2,-0.016606821257,0.216606821257
sys021,utt208,wav/vmc2026-track3-sys021-utt208.wav,wav/vmc2026-track3-sys019-utt207.wav,2.8,3.4,3.8615402933403558,3.875262028723105,0.6,0.013721735383,0.586278264617
sys004,utt280,wav/vmc2026-track3-sys004-utt280.wav,wav/vmc2026-track3-sys019-utt279.wav,3.4,3.6,3.6622645579207345,3.818750935017229,0.2,0.156486377096,0.043513622904000016
sys009,utt094,wav/vmc2026-track3-sys009-utt094.wav,wav/vmc2026-track3-sys019-utt093.wav,4.4,3.6,4.393716862585464,4.057876202503084,-0.8,-0.335840660082,0.46415933991800007
sys004,utt250,wav/vmc2026-track3-sys004-utt250.wav,wav/vmc2026-track3-sys019-utt249.wav,4.2,3.8,3.697198889419422,3.8543291732117075,-0.4,0.157130283792,0.557130283792
sys021,utt026,wav/vmc2026-track3-sys021-utt026.wav,wav/vmc2026-track3-sys019-utt025.wav,2.6,3.0,3.528442655169021,3.520198023286405,0.4,-0.008244631883,0.40824463188300003
sys022,utt096,wav/vmc2026-track3-sys022-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,4.6,4.2,3.8381798373640548,3.7125920854132555,-0.4,-0.125587751951,0.274412248049
sys010,utt092,wav/vmc2026-track3-sys010-utt092.wav,wav/vmc2026-track3-sys019-utt091.wav,4.2,4.2,3.6888223280496524,3.5013570170524053,0.0,-0.187465310997,0.187465310997
sys003,utt054,wav/vmc2026-track3-sys003-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,4.8,4.8,4.270834023844169,4.23503406258306,0.0,-0.035799961261,0.035799961261
sys012,utt092,wav/vmc2026-track3-sys012-utt092.wav,wav/vmc2026-track3-sys019-utt091.wav,4.8,4.2,3.8480866745509785,3.9660266158323245,-0.6,0.117939941281,0.7179399412809999
sys007,utt058,wav/vmc2026-track3-sys007-utt058.wav,wav/vmc2026-track3-sys019-utt057.wav,3.2,4.4,3.7213772899553774,3.829476824442107,1.2,0.108099534487,1.091900465513
sys011,utt134,wav/vmc2026-track3-sys011-utt134.wav,wav/vmc2026-track3-sys019-utt133.wav,5.0,4.6,4.3000460362297925,4.202245643431002,-0.4,-0.097800392799,0.30219960720100003
sys007,utt188,wav/vmc2026-track3-sys007-utt188.wav,wav/vmc2026-track3-sys019-utt187.wav,4.6,5.0,3.8110680795295457,3.7668513727281683,0.4,-0.044216706801,0.444216706801
sys006,utt054,wav/vmc2026-track3-sys006-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,4.8,5.0,4.417899255604808,4.374411601555691,0.2,-0.043487654049,0.24348765404900002
sys022,utt058,wav/vmc2026-track3-sys022-utt058.wav,wav/vmc2026-track3-sys019-utt057.wav,3.4,3.8,3.9332435349554618,3.9491836122105766,0.4,0.015940077255,0.384059922745
sys016,utt100,wav/vmc2026-track3-sys016-utt100.wav,wav/vmc2026-track3-sys019-utt099.wav,3.2,4.2,3.718451027890952,3.979172092272101,1.0,0.260721064381,0.7392789356189999
sys017,utt240,wav/vmc2026-track3-sys017-utt240.wav,wav/vmc2026-track3-sys019-utt239.wav,4.4,3.8,3.9600792600967347,3.923016359805463,-0.6,-0.037062900291,0.562937099709
sys004,utt236,wav/vmc2026-track3-sys004-utt236.wav,wav/vmc2026-track3-sys019-utt235.wav,3.0,3.2,3.2586016282074772,3.271676431972342,0.2,0.013074803765,0.186925196235
sys015,utt058,wav/vmc2026-track3-sys015-utt058.wav,wav/vmc2026-track3-sys019-utt057.wav,4.4,4.6,4.100829297423535,4.374702754773491,0.2,0.27387345735,0.07387345735
sys021,utt034,wav/vmc2026-track3-sys021-utt034.wav,wav/vmc2026-track3-sys019-utt033.wav,4.0,3.4,3.8640977615172463,3.5652935420538663,-0.6,-0.298804219463,0.30119578053699997
sys016,utt096,wav/vmc2026-track3-sys016-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,3.6,4.4,3.3798604202370663,3.5413745824541385,0.8,0.161514162217,0.638485837783
sys010,utt054,wav/vmc2026-track3-sys010-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,4.2,3.8,4.084157991472342,4.018734143216171,-0.4,-0.065423848256,0.334576151744
sys020,utt058,wav/vmc2026-track3-sys020-utt058.wav,wav/vmc2026-track3-sys019-utt057.wav,3.4,3.6,3.173439988773161,3.5466327362739722,0.2,0.373192747501,0.173192747501
sys004,utt168,wav/vmc2026-track3-sys004-utt168.wav,wav/vmc2026-track3-sys019-utt167.wav,3.4,3.2,3.490838892158763,3.5594285325027504,-0.2,0.068589640344,0.268589640344
sys021,utt070,wav/vmc2026-track3-sys021-utt070.wav,wav/vmc2026-track3-sys019-utt069.wav,2.6,2.6,3.97759546291206,3.728677867978,0.0,-0.248917594934,0.248917594934
sys010,utt240,wav/vmc2026-track3-sys010-utt240.wav,wav/vmc2026-track3-sys019-utt239.wav,2.2,1.8,2.260189200310483,2.261634427682205,-0.4,0.001445227372,0.401445227372
sys015,utt092,wav/vmc2026-track3-sys015-utt092.wav,wav/vmc2026-track3-sys019-utt091.wav,4.4,4.6,4.028959212898861,4.119097422316505,0.2,0.090138209418,0.109861790582
sys008,utt240,wav/vmc2026-track3-sys008-utt240.wav,wav/vmc2026-track3-sys019-utt239.wav,4.8,4.2,4.265999767473031,4.072735542012976,-0.6,-0.19326422546,0.40673577454
sys020,utt188,wav/vmc2026-track3-sys020-utt188.wav,wav/vmc2026-track3-sys019-utt187.wav,3.0,3.0,3.0728909505400734,3.2283973007956503,0.0,0.155506350256,0.155506350256
sys004,utt108,wav/vmc2026-track3-sys004-utt108.wav,wav/vmc2026-track3-sys019-utt107.wav,2.8,3.0,3.0877887893641374,3.536141459267659,0.2,0.448352669904,0.248352669904
sys010,utt094,wav/vmc2026-track3-sys010-utt094.wav,wav/vmc2026-track3-sys019-utt093.wav,4.6,4.0,4.015415672191277,4.037417715596423,-0.6,0.022002043405,0.622002043405
sys002,utt054,wav/vmc2026-track3-sys002-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,4.0,3.8,4.188656907324155,4.113892145189092,-0.2,-0.074764762135,0.12523523786500002
sys007,utt094,wav/vmc2026-track3-sys007-utt094.wav,wav/vmc2026-track3-sys019-utt093.wav,3.6,3.4,3.8206264440249886,3.633668984523941,-0.2,-0.186957459501,0.013042540499
sys004,utt174,wav/vmc2026-track3-sys004-utt174.wav,wav/vmc2026-track3-sys019-utt173.wav,3.0,3.0,3.2836034198110684,3.1080517490555852,0.0,-0.175551670755,0.175551670755
sys022,utt086,wav/vmc2026-track3-sys022-utt086.wav,wav/vmc2026-track3-sys019-utt085.wav,3.6,3.8,3.551930010652023,3.2802130148025785,0.2,-0.271716995849,0.471716995849
sys021,utt228,wav/vmc2026-track3-sys021-utt228.wav,wav/vmc2026-track3-sys019-utt227.wav,4.4,4.6,4.042966101419448,4.125391629415,0.2,0.082425527996,0.11757447200400001
sys004,utt282,wav/vmc2026-track3-sys004-utt282.wav,wav/vmc2026-track3-sys019-utt281.wav,3.4,3.2,3.668873830560927,3.693945215041002,-0.2,0.02507138448,0.22507138448000003
sys023,utt240,wav/vmc2026-track3-sys023-utt240.wav,wav/vmc2026-track3-sys019-utt239.wav,5.0,4.6,4.13189727050431,4.152784514407995,-0.4,0.020887243904,0.420887243904
sys004,utt086,wav/vmc2026-track3-sys004-utt086.wav,wav/vmc2026-track3-sys019-utt085.wav,4.2,4.2,3.571311453711184,3.5844834867479927,0.0,0.013172033037,0.013172033037
sys016,utt092,wav/vmc2026-track3-sys016-utt092.wav,wav/vmc2026-track3-sys019-utt091.wav,3.6,3.8,3.4872452490223886,3.4959552321047696,0.2,0.008709983082,0.19129001691800002
sys011,utt098,wav/vmc2026-track3-sys011-utt098.wav,wav/vmc2026-track3-sys019-utt097.wav,4.8,4.6,4.557720089758417,4.396742096134419,-0.2,-0.160977993624,0.03902200637600001
sys004,utt162,wav/vmc2026-track3-sys004-utt162.wav,wav/vmc2026-track3-sys019-utt161.wav,4.2,3.8,3.81327184294752,3.904230503063839,-0.4,0.090958660116,0.49095866011600003
sys004,utt092,wav/vmc2026-track3-sys004-utt092.wav,wav/vmc2026-track3-sys019-utt091.wav,3.6,3.6,3.2656009704414397,3.3916227054967685,0.0,0.126021735055,0.126021735055
sys021,utt308,wav/vmc2026-track3-sys021-utt308.wav,wav/vmc2026-track3-sys019-utt307.wav,3.8,4.4,3.9143855473970364,4.004131643584858,0.6,0.089746096188,0.510253903812
sys021,utt044,wav/vmc2026-track3-sys021-utt044.wav,wav/vmc2026-track3-sys019-utt043.wav,2.2,3.8,3.875701481864846,4.064189365598385,1.6,0.188487883734,1.411512116266
sys006,utt188,wav/vmc2026-track3-sys006-utt188.wav,wav/vmc2026-track3-sys019-utt187.wav,4.0,4.6,4.300931427630831,4.238011983899983,0.6,-0.062919443731,0.662919443731
sys004,utt286,wav/vmc2026-track3-sys004-utt286.wav,wav/vmc2026-track3-sys019-utt285.wav,3.0,3.0,3.294216105423896,3.3281310539796984,0.0,0.033914948556,0.033914948556
sys021,utt222,wav/vmc2026-track3-sys021-utt222.wav,wav/vmc2026-track3-sys019-utt221.wav,3.6,3.6,3.814604686556199,4.028650994049581,0.0,0.214046307493,0.214046307493
sys007,utt240,wav/vmc2026-track3-sys007-utt240.wav,wav/vmc2026-track3-sys019-utt239.wav,3.8,3.6,3.601978115137552,3.6846564203531478,-0.2,0.082678305216,0.282678305216
sys001,utt092,wav/vmc2026-track3-sys001-utt092.wav,wav/vmc2026-track3-sys019-utt091.wav,4.2,4.4,3.8973415511245957,3.935752929595033,0.2,0.03841137847,0.16158862153
sys016,utt094,wav/vmc2026-track3-sys016-utt094.wav,wav/vmc2026-track3-sys019-utt093.wav,4.6,4.6,3.808803845596534,3.895630395675306,0.0,0.086826550079,0.086826550079
sys007,utt052,wav/vmc2026-track3-sys007-utt052.wav,wav/vmc2026-track3-sys019-utt051.wav,3.2,3.2,3.650662582454767,3.7159506239326765,0.0,0.065288041478,0.065288041478
sys004,utt234,wav/vmc2026-track3-sys004-utt234.wav,wav/vmc2026-track3-sys019-utt233.wav,2.6,3.0,3.341673915157436,3.3472322702774053,0.4,0.00555835512,0.39444164488
sys021,utt098,wav/vmc2026-track3-sys021-utt098.wav,wav/vmc2026-track3-sys019-utt097.wav,3.4,3.0,4.014488750971775,3.788475483069739,-0.4,-0.226013267902,0.17398673209800003
sys025,utt060,wav/vmc2026-track3-sys025-utt060.wav,wav/vmc2026-track3-sys019-utt059.wav,4.0,4.0,3.5825689265594347,3.9335904649339994,0.0,0.351021538375,0.351021538375
sys021,utt040,wav/vmc2026-track3-sys021-utt040.wav,wav/vmc2026-track3-sys019-utt039.wav,3.6,3.2,4.058895406934358,3.749612652779109,-0.4,-0.309282754155,0.09071724584500002
sys021,utt148,wav/vmc2026-track3-sys021-utt148.wav,wav/vmc2026-track3-sys019-utt147.wav,3.6,3.4,3.7370606973211338,3.6339308525722753,-0.2,-0.103129844749,0.09687015525100001
sys021,utt270,wav/vmc2026-track3-sys021-utt270.wav,wav/vmc2026-track3-sys019-utt269.wav,4.4,4.4,3.98776386815885,4.052702561669071,0.0,0.06493869351,0.06493869351
sys021,utt096,wav/vmc2026-track3-sys021-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,4.2,3.8,3.9211262831360925,3.647151267661908,-0.4,-0.273975015474,0.12602498452600003
